Date,Price,Open,High,Low,Vol.,Volume,Change %
04/16/2023,615.1,615.1,615.1,615.1,3.56K,3560,0.00%
04/13/2023,615.1,615.1,615.1,615.1,1.76K,1760,0.00%
04/12/2023,615.1,615.1,615.1,615.1,7.27K,7270,0.00%
04/11/2023,615.1,615.1,621.2,615.1,31.41K,31410,0.00%
04/10/2023,615.1,625.1,625.1,615.1,74.06K,74060,-1.63%
04/09/2023,625.3,634.9,640,622.1,43.69K,43690,-0.29%
04/06/2023,627.1,619.8,644.7,619.8,93.98K,93980,1.82%
04/05/2023,615.9,620,629,615.1,75.53K,75530,-0.52%
04/04/2023,619.1,634.8,638,615.1,73.52K,73520,-1.01%
04/03/2023,625.4,635.8,645,623,89.73K,89730,-1.64%
04/02/2023,635.8,629,665.8,629,38.36K,38360,1.84%
03/30/2023,624.3,650,658.9,621,99.18K,99180,-2.68%
03/29/2023,641.5,644,650,627,29.49K,29490,1.65%
03/28/2023,631.1,656,668.8,620,39.64K,39640,-5.00%
03/27/2023,664.3,692,692.8,655,38.14K,38140,-3.42%
03/23/2023,687.8,691,692,682.5,23.14K,23140,-0.49%
03/22/2023,691.2,684.9,699.7,684.9,99.56K,99560,0.89%
03/21/2023,685.1,665,689,658.5,165.34K,165340,2.84%
03/20/2023,666.2,669.3,670.5,655.1,39.55K,39550,-0.46%
03/19/2023,669.3,662,681.9,646.3,229.09K,229090,1.07%
03/16/2023,662.2,631.1,669.9,625.1,121.07K,121070,4.93%
03/15/2023,631.1,638.1,651.8,623,40.72K,40720,-2.62%
03/14/2023,648.1,645,654.5,630.8,38.14K,38140,1.65%
03/13/2023,637.6,620.5,650,615.5,56.57K,56570,0.38%
03/12/2023,635.2,666,666,625.6,57.45K,57450,-4.65%
03/09/2023,666.2,652,674.9,643.1,86.29K,86290,0.39%
03/07/2023,663.6,639,674.9,635,113.18K,113180,3.74%
03/06/2023,639.7,626.9,650,621,134.68K,134680,3.54%
03/05/2023,617.8,615.1,629,615.1,67.43K,67430,0.44%
03/02/2023,615.1,615.1,615.1,615.1,8.55K,8550,0.00%
03/01/2023,615.1,630.1,645,615.1,76.46K,76460,-3.23%
02/28/2023,635.6,615.1,652,615.1,214.96K,214960,3.33%
02/27/2023,615.1,615.1,615.1,615.1,0.73K,730,0.00%
02/26/2023,615.1,615.1,615.1,615.1,0.11K,110,0.00%
02/23/2023,615.1,615.1,615.1,615.1,0.29K,290,0.00%
02/22/2023,615.1,615.1,615.1,615.1,7.13K,7130,0.00%
02/20/2023,615.1,620.2,629.8,615.1,68.80K,68800,-3.62%
02/19/2023,638.2,689.8,689.8,638.1,95.62K,95620,-7.48%
